trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
3511,False,"{'a': 0.55, 'e': 0.29780000000007734}",25,20,12.065681075636501,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3512,False,"{'a': 0.55, 'e': 0.29760000000007736}",20,4,-7.893492657350509,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
3513,False,"{'a': 0.55, 'e': 0.2974000000000774}",20,3,23.69723659405067,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
3514,False,"{'a': 0.55, 'e': 0.2972000000000774}",20,0,-73.4492475226368,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
3515,False,"{'a': 0.55, 'e': 0.2970000000000774}",20,15,-1.0063307655341696,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
3516,False,"{'a': 0.55, 'e': 0.29680000000007745}",20,6,26.983616854810908,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3517,False,"{'a': 0.55, 'e': 0.29660000000007747}",25,12,22.66389050529715,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3518,False,"{'a': 0.55, 'e': 0.2964000000000775}",20,12,-23.65115063214164,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
3519,False,"{'a': 0.55, 'e': 0.2962000000000775}",20,15,2.9939046673538607,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
3520,False,"{'a': 0.55, 'e': 0.29600000000007753}",20,7,10.627586985428572,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
3521,False,"{'a': 0.55, 'e': 0.29580000000007756}",25,15,20.23531366027339,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3522,False,"{'a': 0.55, 'e': 0.2956000000000776}",20,5,-15.109828959153013,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 0}",1
3523,False,"{'a': 0.55, 'e': 0.2954000000000776}",35,0,-0.8438484701364439,"{0: 31, 1: 1, 2: 2, 3: 1, 4: 0}",0
3524,False,"{'a': 0.55, 'e': 0.2952000000000776}",25,17,6.9283809670307,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
3525,False,"{'a': 0.55, 'e': 0.29500000000007764}",35,19,13.900693539136046,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
3526,False,"{'a': 0.55, 'e': 0.29480000000007767}",25,19,13.55820760375292,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3527,False,"{'a': 0.55, 'e': 0.2946000000000777}",25,5,1.8660823493218743,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",1
3528,False,"{'a': 0.55, 'e': 0.2944000000000777}",25,0,-14.41744723236162,"{0: 22, 1: 2, 2: 0, 3: 0, 4: 1}",0
3529,False,"{'a': 0.55, 'e': 0.29420000000007773}",30,7,22.662263704084275,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
3530,False,"{'a': 0.55, 'e': 0.29400000000007775}",30,22,14.671774576492197,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3531,False,"{'a': 0.55, 'e': 0.2938000000000778}",20,0,-27.426472354996243,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
3532,False,"{'a': 0.55, 'e': 0.2936000000000778}",20,5,-25.158123059980458,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
3533,False,"{'a': 0.55, 'e': 0.2934000000000778}",20,7,-12.918415509383015,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
3534,False,"{'a': 0.55, 'e': 0.29320000000007784}",20,13,-43.270469408223896,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 1}",1
3535,False,"{'a': 0.55, 'e': 0.29300000000007786}",20,13,3.045287439186242,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
3536,False,"{'a': 0.55, 'e': 0.2928000000000779}",25,3,-29.687898512899622,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 1}",1
3537,False,"{'a': 0.55, 'e': 0.2926000000000779}",20,8,-37.40683530731626,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
3538,False,"{'a': 0.55, 'e': 0.29240000000007793}",25,11,14.24986349812284,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
3539,False,"{'a': 0.55, 'e': 0.29220000000007795}",30,18,-18.33861216194272,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
3540,False,"{'a': 0.55, 'e': 0.292000000000078}",25,17,14.928056306650506,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3541,False,"{'a': 0.55, 'e': 0.291800000000078}",20,4,-16.91080876062183,"{0: 14, 1: 0, 2: 0, 3: 2, 4: 0}",1
3542,False,"{'a': 0.55, 'e': 0.291600000000078}",25,16,-12.477389062267882,"{0: 7, 1: 1, 2: 0, 3: 1, 4: 0}",1
3543,False,"{'a': 0.55, 'e': 0.29140000000007804}",20,8,13.586074046224569,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
3544,False,"{'a': 0.55, 'e': 0.29120000000007806}",25,15,-7.9974208001044556,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
3545,False,"{'a': 0.55, 'e': 0.2910000000000781}",20,6,11.528181895744739,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
3546,False,"{'a': 0.55, 'e': 0.2908000000000781}",20,14,13.524682704851706,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3547,False,"{'a': 0.55, 'e': 0.29060000000007813}",25,18,12.50496516521741,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3548,False,"{'a': 0.55, 'e': 0.29040000000007815}",20,13,13.632561265753093,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3549,False,"{'a': 0.55, 'e': 0.2902000000000782}",25,13,-0.674000721582577,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
3550,False,"{'a': 0.55, 'e': 0.2900000000000782}",20,6,-34.29931902707511,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
3551,False,"{'a': 0.55, 'e': 0.2898000000000782}",20,2,23.422120952098354,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
3552,False,"{'a': 0.55, 'e': 0.28960000000007824}",30,14,-8.314303899106502,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
3553,False,"{'a': 0.55, 'e': 0.28940000000007826}",20,11,20.551676999780362,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3554,False,"{'a': 0.55, 'e': 0.2892000000000783}",25,17,0.9858259225744925,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
3555,False,"{'a': 0.55, 'e': 0.2890000000000783}",25,11,-5.815066248365416,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
3556,False,"{'a': 0.55, 'e': 0.2888000000000783}",25,9,22.197660124501247,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3557,False,"{'a': 0.55, 'e': 0.28860000000007835}",25,0,9.4823223693658,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
3558,False,"{'a': 0.55, 'e': 0.28840000000007837}",20,10,-25.204813268309074,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
3559,False,"{'a': 0.55, 'e': 0.2882000000000784}",25,7,12.286981695609871,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
3560,False,"{'a': 0.55, 'e': 0.2880000000000784}",20,16,5.75607736881424,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3561,False,"{'a': 0.55, 'e': 0.28780000000007844}",30,0,-82.90231780003818,"{0: 25, 1: 0, 2: 2, 3: 1, 4: 2}",0
3562,False,"{'a': 0.55, 'e': 0.28760000000007846}",25,10,24.742399770758837,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3563,False,"{'a': 0.55, 'e': 0.2874000000000785}",35,18,-45.50774269286053,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
3564,False,"{'a': 0.55, 'e': 0.2872000000000785}",20,0,-17.209879244217458,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
3565,False,"{'a': 0.55, 'e': 0.2870000000000785}",20,6,10.089807236933273,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
3566,False,"{'a': 0.55, 'e': 0.28680000000007855}",25,12,27.769554802097236,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3567,False,"{'a': 0.55, 'e': 0.28660000000007857}",25,8,-75.08589835565272,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 2}",1
3568,False,"{'a': 0.55, 'e': 0.2864000000000786}",25,8,-47.23759296208565,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 1}",1
3569,False,"{'a': 0.55, 'e': 0.2862000000000786}",20,0,27.485100599722166,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3570,False,"{'a': 0.55, 'e': 0.28600000000007864}",35,24,21.51360048611922,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3571,False,"{'a': 0.55, 'e': 0.28580000000007866}",25,0,22.54743066895623,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
3572,False,"{'a': 0.55, 'e': 0.2856000000000787}",25,15,-1.6872130842159059,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
3573,False,"{'a': 0.55, 'e': 0.2854000000000787}",20,15,3.905802516020082,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
3574,False,"{'a': 0.55, 'e': 0.2852000000000787}",20,14,11.393957113989154,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3575,False,"{'a': 0.55, 'e': 0.28500000000007875}",20,12,-23.708899911935603,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
3576,False,"{'a': 0.55, 'e': 0.28480000000007877}",30,17,4.9842114498520855,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
3577,False,"{'a': 0.55, 'e': 0.2846000000000788}",20,0,33.60306503905451,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3578,False,"{'a': 0.55, 'e': 0.2844000000000788}",25,0,-29.339047953100742,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",1
3579,False,"{'a': 0.55, 'e': 0.28420000000007883}",25,13,21.075998265564966,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3580,False,"{'a': 0.55, 'e': 0.28400000000007886}",35,7,-68.4367638582163,"{0: 24, 1: 1, 2: 0, 3: 1, 4: 2}",1
3581,False,"{'a': 0.55, 'e': 0.2838000000000789}",20,0,17.264497010714894,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
3582,False,"{'a': 0.55, 'e': 0.2836000000000789}",30,15,-9.783934187222865,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
3583,False,"{'a': 0.55, 'e': 0.2834000000000789}",20,12,0.435194121593814,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
3584,False,"{'a': 0.55, 'e': 0.28320000000007894}",30,19,3.102640157314304,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
3585,False,"{'a': 0.55, 'e': 0.28300000000007897}",25,0,-27.362590234293904,"{0: 21, 1: 1, 2: 1, 3: 2, 4: 0}",0
3586,False,"{'a': 0.55, 'e': 0.282800000000079}",25,0,-22.299833743295753,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 1}",0
3587,False,"{'a': 0.55, 'e': 0.282600000000079}",20,0,27.611020120518553,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3588,False,"{'a': 0.55, 'e': 0.28240000000007903}",20,7,-11.768914264780573,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
3589,False,"{'a': 0.55, 'e': 0.28220000000007905}",25,0,-30.25215277017148,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
3590,False,"{'a': 0.55, 'e': 0.2820000000000791}",30,12,11.02254067335845,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
3591,False,"{'a': 0.55, 'e': 0.2818000000000791}",30,10,-46.106033392874174,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",1
3592,False,"{'a': 0.55, 'e': 0.2816000000000791}",20,0,16.69954960070306,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
3593,False,"{'a': 0.55, 'e': 0.28140000000007914}",25,15,-33.90020570823958,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
3594,False,"{'a': 0.55, 'e': 0.28120000000007916}",20,6,-24.04267264717856,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 0}",1
3595,False,"{'a': 0.55, 'e': 0.2810000000000792}",30,15,-16.650791529361058,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 0}",1
3596,False,"{'a': 0.55, 'e': 0.2808000000000792}",20,12,15.058024246531804,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3597,False,"{'a': 0.55, 'e': 0.28060000000007923}",25,16,5.40993504999065,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
3598,False,"{'a': 0.55, 'e': 0.28040000000007925}",20,0,33.94354240046202,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3599,False,"{'a': 0.55, 'e': 0.2802000000000793}",30,18,24.022827552193668,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3600,False,"{'a': 0.55, 'e': 0.2800000000000793}",30,16,-16.383134067628035,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 0}",1
3601,False,"{'a': 0.55, 'e': 0.2798000000000793}",30,10,-9.119584328449623,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
3602,False,"{'a': 0.55, 'e': 0.27960000000007934}",20,0,-1.2073741832297435,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 0}",1
3603,False,"{'a': 0.55, 'e': 0.27940000000007936}",20,6,-41.469132859059194,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
3604,False,"{'a': 0.55, 'e': 0.2792000000000794}",20,7,-21.022758004579895,"{0: 10, 1: 0, 2: 2, 3: 1, 4: 0}",1
3605,False,"{'a': 0.55, 'e': 0.2790000000000794}",20,6,24.484976953407294,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3606,False,"{'a': 0.55, 'e': 0.27880000000007943}",25,4,23.30624217985877,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
3607,False,"{'a': 0.55, 'e': 0.27860000000007945}",20,6,21.85930108808743,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3608,False,"{'a': 0.55, 'e': 0.2784000000000795}",20,9,18.62847125737637,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3609,False,"{'a': 0.55, 'e': 0.2782000000000795}",35,8,24.787232033077675,"{0: 25, 1: 0, 2: 2, 3: 0, 4: 0}",1
3610,False,"{'a': 0.55, 'e': 0.2780000000000795}",25,20,8.27357733758746,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3611,False,"{'a': 0.55, 'e': 0.27780000000007954}",30,4,1.9908137095928757,"{0: 24, 1: 0, 2: 1, 3: 1, 4: 0}",1
3612,False,"{'a': 0.55, 'e': 0.27760000000007956}",35,21,-5.506804076155175,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
3613,False,"{'a': 0.55, 'e': 0.2774000000000796}",20,0,-32.69528581491416,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
3614,False,"{'a': 0.55, 'e': 0.2772000000000796}",20,9,-33.22707138499795,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
3615,False,"{'a': 0.55, 'e': 0.2770000000000796}",35,20,-20.945218487568056,"{0: 11, 1: 2, 2: 1, 3: 1, 4: 0}",1
3616,False,"{'a': 0.55, 'e': 0.27680000000007965}",30,4,-8.309628153274936,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 1}",1
3617,False,"{'a': 0.55, 'e': 0.27660000000007967}",20,7,-32.1090812096808,"{0: 9, 1: 0, 2: 3, 3: 1, 4: 0}",1
3618,False,"{'a': 0.55, 'e': 0.2764000000000797}",20,0,-15.53717054362241,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
3619,False,"{'a': 0.55, 'e': 0.2762000000000797}",30,16,-104.56862527163325,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 2}",1
3620,False,"{'a': 0.55, 'e': 0.27600000000007974}",20,0,5.042650044464077,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
3621,False,"{'a': 0.55, 'e': 0.27580000000007976}",25,0,-14.751345974215864,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
3622,False,"{'a': 0.55, 'e': 0.2756000000000798}",20,0,31.881326120560928,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3623,False,"{'a': 0.55, 'e': 0.2754000000000798}",25,6,32.063017285524616,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
3624,False,"{'a': 0.55, 'e': 0.2752000000000798}",25,7,-1.7666542637428058,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
3625,False,"{'a': 0.55, 'e': 0.27500000000007985}",25,18,13.132669990051598,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3626,False,"{'a': 0.55, 'e': 0.27480000000007987}",25,0,-148.94682728300137,"{0: 16, 1: 0, 2: 6, 3: 0, 4: 3}",0
3627,False,"{'a': 0.55, 'e': 0.2746000000000799}",25,10,17.36845846847314,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
3628,False,"{'a': 0.55, 'e': 0.2744000000000799}",20,0,-2.1506343964784933,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
3629,False,"{'a': 0.55, 'e': 0.27420000000007994}",20,7,-60.66633963354067,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 2}",1
3630,False,"{'a': 0.55, 'e': 0.27400000000007996}",20,6,-14.587737822440864,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
3631,False,"{'a': 0.55, 'e': 0.27380000000008}",25,6,13.09111330281809,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
3632,False,"{'a': 0.55, 'e': 0.27360000000008}",25,19,4.843833696048925,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
3633,False,"{'a': 0.55, 'e': 0.27340000000008}",25,11,5.0348228219154905,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
3634,False,"{'a': 0.55, 'e': 0.27320000000008005}",20,0,-25.07346140197091,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
3635,False,"{'a': 0.55, 'e': 0.27300000000008007}",20,10,21.478556205712596,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3636,False,"{'a': 0.55, 'e': 0.2728000000000801}",35,22,-37.54621432235005,"{0: 9, 1: 0, 2: 3, 3: 1, 4: 0}",1
3637,False,"{'a': 0.55, 'e': 0.2726000000000801}",20,3,-55.41214669168371,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 2}",1
3638,False,"{'a': 0.55, 'e': 0.27240000000008013}",20,0,-3.323329671956901,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
3639,False,"{'a': 0.55, 'e': 0.27220000000008016}",20,11,-7.786897513847151,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
3640,False,"{'a': 0.55, 'e': 0.2720000000000802}",20,9,-0.8117183790164981,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
3641,False,"{'a': 0.55, 'e': 0.2718000000000802}",35,10,9.641186451598735,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",1
3642,False,"{'a': 0.55, 'e': 0.2716000000000802}",20,2,11.40394805618216,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
3643,False,"{'a': 0.55, 'e': 0.27140000000008024}",20,5,4.834785618741802,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
3644,False,"{'a': 0.55, 'e': 0.27120000000008027}",30,0,37.43468635286448,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
3645,False,"{'a': 0.55, 'e': 0.2710000000000803}",20,2,1.002691819204596,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
3646,False,"{'a': 0.55, 'e': 0.2708000000000803}",25,0,-17.77938606761222,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
3647,False,"{'a': 0.55, 'e': 0.27060000000008033}",25,11,28.40473175012663,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3648,False,"{'a': 0.55, 'e': 0.27040000000008035}",25,7,32.25377657789867,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3649,False,"{'a': 0.55, 'e': 0.2702000000000804}",25,14,5.193732462460346,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
3650,False,"{'a': 0.55, 'e': 0.2700000000000804}",30,24,11.718572944210331,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3651,False,"{'a': 0.55, 'e': 0.2698000000000804}",25,11,18.075348188937674,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
3652,False,"{'a': 0.55, 'e': 0.26960000000008044}",30,10,15.273440959706546,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
3653,False,"{'a': 0.55, 'e': 0.26940000000008046}",30,16,2.449467397993785,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
3654,False,"{'a': 0.55, 'e': 0.2692000000000805}",35,15,-25.179782055990547,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",1
3655,False,"{'a': 0.55, 'e': 0.2690000000000805}",25,7,18.439253211941317,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
3656,False,"{'a': 0.55, 'e': 0.26880000000008053}",25,13,8.64960911228187,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
3657,False,"{'a': 0.55, 'e': 0.26860000000008055}",20,0,-21.75715150015393,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
3658,False,"{'a': 0.55, 'e': 0.2684000000000806}",20,8,-1.825449338774493,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
3659,False,"{'a': 0.55, 'e': 0.2682000000000806}",25,0,23.340130309206472,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
3660,False,"{'a': 0.55, 'e': 0.2680000000000806}",20,8,-38.684730091575915,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
3661,False,"{'a': 0.55, 'e': 0.26780000000008064}",20,6,-69.42083767082089,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 2}",1
3662,False,"{'a': 0.55, 'e': 0.26760000000008066}",25,11,-0.7632976993580425,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
3663,False,"{'a': 0.55, 'e': 0.2674000000000807}",25,11,-49.79766611586855,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 1}",1
3664,False,"{'a': 0.55, 'e': 0.2672000000000807}",25,16,14.479192541792784,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3665,False,"{'a': 0.55, 'e': 0.26700000000008073}",20,12,5.237635184061514,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
3666,False,"{'a': 0.55, 'e': 0.26680000000008075}",20,9,-5.148913333612024,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
3667,False,"{'a': 0.55, 'e': 0.2666000000000808}",25,5,21.223890190009822,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
3668,False,"{'a': 0.55, 'e': 0.2664000000000808}",20,12,16.044423239309317,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3669,False,"{'a': 0.55, 'e': 0.2662000000000808}",20,13,-1.2727651195817602,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
3670,False,"{'a': 0.55, 'e': 0.26600000000008084}",20,3,-3.5831718804175914,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
3671,False,"{'a': 0.55, 'e': 0.26580000000008086}",25,13,10.365171872222087,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
3672,False,"{'a': 0.55, 'e': 0.2656000000000809}",20,0,18.382129366731984,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
3673,False,"{'a': 0.55, 'e': 0.2654000000000809}",20,15,11.080157971116101,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3674,False,"{'a': 0.55, 'e': 0.2652000000000809}",20,10,-3.8758081531245008,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
3675,False,"{'a': 0.55, 'e': 0.26500000000008095}",20,16,8.899740132236385,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3676,False,"{'a': 0.55, 'e': 0.26480000000008097}",35,21,24.890529261609757,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3677,False,"{'a': 0.55, 'e': 0.264600000000081}",25,16,15.593006674755673,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3678,False,"{'a': 0.55, 'e': 0.264400000000081}",25,2,30.705422610429913,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
3679,False,"{'a': 0.55, 'e': 0.26420000000008104}",20,0,17.53012326150405,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
3680,False,"{'a': 0.55, 'e': 0.26400000000008106}",20,0,15.286516091629903,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
3681,False,"{'a': 0.55, 'e': 0.2638000000000811}",35,9,8.691192621643962,"{0: 23, 1: 1, 2: 2, 3: 0, 4: 0}",1
3682,False,"{'a': 0.55, 'e': 0.2636000000000811}",25,14,-5.537386437105157,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
3683,False,"{'a': 0.55, 'e': 0.2634000000000811}",20,14,4.795472282099201,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
3684,False,"{'a': 0.55, 'e': 0.26320000000008115}",25,9,-31.12457719422582,"{0: 11, 1: 2, 2: 2, 3: 1, 4: 0}",1
3685,False,"{'a': 0.55, 'e': 0.26300000000008117}",25,12,22.219638153676332,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3686,False,"{'a': 0.55, 'e': 0.2628000000000812}",30,12,-20.919129578300073,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
3687,False,"{'a': 0.55, 'e': 0.2626000000000812}",25,13,17.122513093158588,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
3688,False,"{'a': 0.55, 'e': 0.26240000000008123}",20,16,7.673597476880348,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3689,False,"{'a': 0.55, 'e': 0.26220000000008126}",20,9,16.15381340945436,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3690,False,"{'a': 0.55, 'e': 0.2620000000000813}",35,21,-10.12064247400173,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
3691,False,"{'a': 0.55, 'e': 0.2618000000000813}",25,7,-45.708631851727205,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 1}",1
3692,False,"{'a': 0.55, 'e': 0.2616000000000813}",20,14,-2.239895232050231,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
